Maquina,timestamp,aceleracion_chum_la_h,velocidad_chum_la_h,envolvente_chum_la_h,aceleracion_chum_la_a,velocidad_chum_la_a,envolvente_chum_la_a,aceleracion_chum_lb_h,velocidad_chum_lb_h,envolvente_chum_lb_h,desbalance_lado_a,desalineacion_rad_lado_a,soltura_lado_a,rodamiento_chum_lado_a,desalineacion_ang_lado_a,desbalance_lado_b,desalineacion_lado_b,soltura_lado_b,rodamiento_chum_lado_b,corriente_motor_a,corriente_motor_b,temp_chum_lado_a,temp_chum_lado_b
DESFIBRADORA,2025-07-09 17:13:33-05:00,0.368546,2.84348,0.570399,0.234044,2.9525,0.498465,0.106654,1.89384,0.198264,1.3699018,1.8979136,2.0783372,0.43252954,1.2028023,1.4196682,0.09780726,1.2841427,0.3600621,141.0,138.0,54.0,52.0
DESFIBRADORA,2025-07-09 17:13:43-05:00,0.408789,2.88049,1.9526,0.261147,3.01646,0.472651,0.117373,1.97659,0.153937,1.3825555,1.9892209,2.0694318,0.48774663,1.2962698,1.4101446,0.09687947,1.2613082,0.37038526,149.0,147.0,54.0,53.0
DESFIBRADORA,2025-07-09 17:13:53-05:00,0.372667,2.62955,0.628354,0.231093,2.7777,0.398804,0.0995349,1.8949,0.12057,1.3952091,2.0805283,2.0605264,0.54296374,1.3897374,1.4006209,0.09595168,1.2384737,0.38070846,144.0,141.0,54.0,53.0
DESFIBRADORA,2025-07-09 17:14:03-05:00,0.350727,2.62536,0.568419,0.208042,2.67109,0.448661,0.0958544,1.8182,0.13583,1.4078627,2.1718354,2.0516207,0.59818083,1.483205,1.3910973,0.095023885,1.2156391,0.39103162,128.0,126.0,54.0,53.0
DESFIBRADORA,2025-07-09 17:14:13-05:00,0.357202,2.94952,0.754859,0.232569,3.06464,0.392471,0.116782,1.9932,0.117024,1.4205164,2.2631428,2.0427153,0.6533979,1.5766724,1.3815737,0.094096094,1.1928046,0.40135482,120.0,121.0,54.0,52.5
DESFIBRADORA,2025-07-09 17:14:23-05:00,0.378259,3.04795,0.491627,0.251621,3.25996,0.502865,0.123284,2.07938,0.189345,1.43317,2.35445,2.03381,0.708615,1.67014,1.37205,0.0931683,1.16997,0.411678,131.0,132.0,54.0,52.0
DESFIBRADORA,2025-07-09 17:14:33-05:00,0.378821,3.0805,0.604701,0.244939,3.10781,0.553313,0.113612,1.93337,0.28176,1.43317,2.35445,2.03381,0.708615,1.67014,1.37205,0.0931683,1.16997,0.411678,135.0,133.0,54.0,53.0
DESFIBRADORA,2025-07-09 17:14:43-05:00,0.375664,2.90201,0.615992,0.250977,3.42106,0.518483,0.133277,2.25095,0.162587,1.4243263,2.334761,2.04267,0.7059485,1.6248609,1.3739883,0.09358019,1.162131,0.40328664,149.0,148.0,54.0,53.0
DESFIBRADORA,2025-07-09 17:14:53-05:00,0.394126,3.4632,0.599938,0.284814,3.63744,0.589431,0.145232,2.26307,0.208902,1.4154828,2.3150718,2.05153,0.70328194,1.5795819,1.3759264,0.09399207,1.1542919,0.39489526,116.0,115.0,55.0,53.0
DESFIBRADORA,2025-07-09 17:15:03-05:00,0.390888,3.14008,1.00321,0.260127,3.33788,0.541721,0.118287,1.98898,0.19821,1.4066391,2.2953827,2.06039,0.70061535,1.5343027,1.3778646,0.094403945,1.1464528,0.3865039,141.0,142.0,54.0,53.0
DESFIBRADORA,2025-07-09 17:15:13-05:00,0.352733,2.98653,0.584473,0.216737,3.12571,0.439055,0.111463,1.9621,0.188055,1.3977954,2.2756937,2.0692499,0.6979488,1.4890237,1.3798028,0.09481583,1.1386137,0.37811255,107.0,108.0,53.5,53.0
DESFIBRADORA,2025-07-09 17:15:23-05:00,0.367369,2.844,0.812707,0.228007,2.93775,0.445226,0.115251,1.96579,0.169196,1.3889518,2.2560046,2.07811,0.6952823,1.4437445,1.3817409,0.09522771,1.1307746,0.36972117,122.0,121.0,53.0,53.0
DESFIBRADORA,2025-07-09 17:15:33-05:00,0.355088,2.91409,0.511427,0.218669,2.87668,0.551542,0.0978424,1.81689,0.221314,1.3801082,2.2363155,2.0869699,0.69261575,1.3984655,1.3836792,0.095639594,1.1229354,0.36132982,111.0,110.0,54.0,53.5
DESFIBRADORA,2025-07-09 17:15:43-05:00,0.370473,3.12276,0.547067,0.25205,3.27575,0.607571,0.112806,1.91466,0.173709,1.3712646,2.2166264,2.09583,0.6899492,1.3531864,1.3856173,0.09605148,1.1150963,0.35293844,136.0,133.0,54.0,54.0
DESFIBRADORA,2025-07-09 17:15:53-05:00,0.358914,2.8923,0.86392,0.232166,3.09175,0.71555,0.114526,1.93206,0.231362,1.3624209,2.1969373,2.1046898,0.6872827,1.3079073,1.3875555,0.09646336,1.1072572,0.3445471,118.0,117.0,54.0,53.0
DESFIBRADORA,2025-07-09 17:16:03-05:00,0.354446,2.96133,1.20582,0.229563,2.99804,0.417749,0.103323,1.85405,0.137334,1.3535773,2.1772482,2.11355,0.6846161,1.2626282,1.3894937,0.096875235,1.0994182,0.33615574,124.0,121.0,54.0,53.0
DESFIBRADORA,2025-07-09 17:16:13-05:00,0.337241,2.94401,0.462034,0.204849,2.64214,0.588734,0.100045,1.81636,0.154366,1.3447337,2.1575592,2.1224098,0.68194956,1.2173492,1.3914318,0.09728712,1.0915791,0.32776436,94.0,92.0,53.0,53.0
DESFIBRADORA,2025-07-09 17:16:23-05:00,0.327314,2.89125,0.633438,0.194089,2.72743,0.389466,0.0952634,1.78262,0.157805,1.33589,2.13787,2.13127,0.679283,1.17207,1.39337,0.097699,1.08374,0.319373,94.0,92.0,54.0,53.0
DESFIBRADORA,2025-07-09 17:16:33-05:00,0.350807,2.66788,0.750739,0.205627,2.63661,0.49283,0.0985409,1.82875,0.160492,1.33589,2.13787,2.13127,0.679283,1.17207,1.39337,0.097699,1.08374,0.319373,105.0,104.0,53.5,53.0
DESFIBRADORA,2025-07-09 17:16:43-05:00,0.349629,2.77077,1.11666,0.223874,3.08754,0.441738,0.10198,1.89358,0.152486,1.3412628,2.1161091,2.1022046,0.62665886,1.1785355,1.3962419,0.098966636,1.1058028,0.32484466,116.0,115.0,53.0,53.0
DESFIBRADORA,2025-07-09 17:16:53-05:00,0.385885,2.76788,1.05871,0.229241,2.99251,0.359627,0.107003,1.9476,0.131585,1.3466355,2.0943482,2.073139,0.57403463,1.1850009,1.3991137,0.10023428,1.1278654,0.33031628,122.0,121.0,54.0,53.0
DESFIBRADORA,2025-07-09 17:17:03-05:00,0.326565,2.81356,0.452937,0.184939,2.74769,0.471202,0.0981917,1.78816,0.186336,1.3520082,2.0725873,2.0440736,0.52141047,1.1914665,1.4019855,0.10150191,1.1499282,0.33578792,101.0,100.0,54.0,53.0
DESFIBRADORA,2025-07-09 17:17:13-05:00,0.33692,2.62037,0.616474,0.217139,2.73769,0.436371,0.0999648,1.85721,0.13223,1.357381,2.0508263,2.0150082,0.4687863,1.1979319,1.4048573,0.102769546,1.1719909,0.34125957,109.0,108.0,54.0,53.0
DESFIBRADORA,2025-07-09 17:17:23-05:00,0.349897,2.95687,1.01638,0.221459,2.89116,0.526855,0.0995349,1.85694,0.10789,1.3627536,2.0290654,1.9859427,0.4161621,1.2043973,1.4077291,0.10403718,1.1940536,0.3467312,114.0,112.0,54.0,53.0
DESFIBRADORA,2025-07-09 17:17:33-05:00,0.366834,2.87603,0.561248,0.225162,2.87168,0.446783,0.104183,1.90939,0.166187,1.3681264,2.0073047,1.9568772,0.3635379,1.2108628,1.4106009,0.10530482,1.2161163,0.35220283,101.0,100.0,54.0,53.5
DESFIBRADORA,2025-07-09 17:17:43-05:00,0.358352,2.42377,0.664689,0.21722,2.65898,0.499645,0.0982185,1.85352,0.118421,1.373499,1.9855436,1.9278119,0.31091374,1.2173282,1.4134728,0.10657246,1.2381791,0.35767445,107.0,106.0,54.0,54.0
DESFIBRADORA,2025-07-09 17:17:53-05:00,0.370687,2.70016,0.738377,0.218642,2.86352,0.395316,0.115009,2.00822,0.163554,1.3788718,1.9637827,1.8987464,0.25828955,1.2237936,1.4163445,0.10784009,1.2602417,0.3631461,133.0,132.0,53.0,52.0
DESFIBRADORA,2025-07-09 17:18:03-05:00,0.38848,2.89597,1.07829,0.248132,3.21968,0.484082,0.118394,2.08966,0.116379,1.3842446,1.9420218,1.8696809,0.20566536,1.2302592,1.4192164,0.109107725,1.2823045,0.36861774,129.0,126.0,54.0,53.0
DESFIBRADORA,2025-07-09 17:18:13-05:00,0.392681,2.99231,0.67962,0.254197,3.28839,0.496264,0.118905,2.06699,0.139215,1.3896172,1.9202609,1.8406155,0.15304118,1.2367246,1.4220881,0.11037537,1.3043672,0.37408936,136.0,134.0,54.0,53.0
DESFIBRADORA,2025-07-09 17:18:23-05:00,0.375851,2.70594,1.07032,0.212363,2.73585,0.408786,0.109421,1.95762,0.105042,1.39499,1.8985,1.81155,0.100417,1.24319,1.42496,0.111643,1.32643,0.379561,124.0,122.0,54.0,53.0
DESFIBRADORA,2025-07-09 17:18:33-05:00,0.352519,3.0154,0.633545,0.202005,2.95644,0.339287,0.100959,1.81504,0.105902,1.39499,1.8985,1.81155,0.100417,1.24319,1.42496,0.111643,1.32643,0.379561,98.0,97.0,54.0,53.0
DESFIBRADORA,2025-07-09 17:18:43-05:00,0.355703,3.0742,0.49837,0.213946,2.98277,0.508769,0.0994006,1.83454,0.281653,1.3838036,1.8373309,1.6468637,0.100354336,1.1774755,1.4293036,0.10941402,1.3346409,0.37561992,107.0,108.0,54.0,53.0
DESFIBRADORA,2025-07-09 17:18:53-05:00,0.331328,2.82615,0.551455,0.208338,2.80061,0.44469,0.0972514,1.77393,0.13051,1.3726172,1.7761618,1.4821773,0.10029168,1.111761,1.4336473,0.107185036,1.3428518,0.37167883,105.0,104.0,54.0,53.0
DESFIBRADORA,2025-07-09 17:19:03-05:00,0.356774,2.76158,0.566599,0.230798,2.93933,0.552025,0.118394,2.05988,0.111436,1.3614309,1.7149928,1.3174909,0.10022901,1.0460464,1.4379909,0.10495605,1.3510627,0.36773774,122.0,121.0,54.0,53.0
DESFIBRADORA,2025-07-09 17:19:13-05:00,0.359342,2.66341,0.72425,0.21145,3.05305,0.354528,0.124922,2.11601,0.0928455,1.3502445,1.6538236,1.1528046,0.10016634,0.98033184,1.4423345,0.10272707,1.3592736,0.36379665,118.0,117.0,54.0,53.0
DESFIBRADORA,2025-07-09 17:19:23-05:00,0.396347,3.08129,0.962117,0.256907,3.33762,0.518912,0.118985,2.04749,0.126588,1.3390582,1.5926546,0.9881182,0.100103684,0.9146173,1.4466782,0.10049809,1.3674845,0.35985556,130.0,129.0,54.0,53.0
DESFIBRADORA,2025-07-09 17:19:33-05:00,0.394393,3.4275,0.850274,0.272497,3.15888,0.564047,0.113075,1.9476,0.229965,1.3278718,1.5314854,0.82343185,0.10004102,0.84890276,1.4510219,0.09826911,1.3756955,0.35591444,124.0,123.0,53.0,53.0
DESFIBRADORA,2025-07-09 17:19:43-05:00,0.389925,3.00097,0.783275,0.25205,3.22811,0.476622,0.119711,2.06119,0.135937,1.3166854,1.4703164,0.65874547,0.09997836,0.7831882,1.4553655,0.09604013,1.3839064,0.35197335,145.0,143.0,54.0,53.0
DESFIBRADORA,2025-07-09 17:19:53-05:00,0.383691,3.05294,0.813082,0.259188,3.17809,0.454994,0.122451,2.02772,0.158289,1.3054991,1.4091473,0.4940591,0.09991569,0.7174737,1.4597092,0.09381115,1.3921173,0.34803227,143.0,141.0,54.0,52.5
DESFIBRADORA,2025-07-09 17:20:03-05:00,0.382674,2.92774,0.484617,0.247569,3.04463,0.500504,0.109233,1.90702,0.137871,1.2943127,1.3479782,0.32937273,0.099853024,0.6517591,1.4640528,0.091582164,1.4003282,0.34409118,145.0,142.0,54.0,52.0
DESFIBRADORA,2025-07-09 17:20:13-05:00,0.376119,3.03719,0.593677,0.2429,3.06016,0.45054,0.101039,1.83823,0.13583,1.2831264,1.2868091,0.16468637,0.099790365,0.58604455,1.4683964,0.08935318,1.408539,0.3401501,128.0,127.0,54.0,53.0
DESFIBRADORA,2025-07-09 17:20:43-05:00,0.325495,2.63165,0.452134,0.176513,2.4247,0.362525,0.0922545,1.77235,0.0971439,1.2894809,1.3221946,0.16395818,0.11748009,0.64112544,1.4557464,0.08503057,1.4272109,0.31767017,96.0,97.0,53.0,52.0
DESFIBRADORA,2025-07-09 17:20:53-05:00,0.372587,2.84532,0.852949,0.246012,2.9238,0.495084,0.112511,1.94998,0.159901,1.3070219,1.4187491,0.32791635,0.13523248,0.7619209,1.4387528,0.08293694,1.4376718,0.29913136,113.0,111.0,54.0,53.0
DESFIBRADORA,2025-07-09 17:21:03-05:00,0.354392,2.84348,0.545462,0.224706,3.12202,0.403473,0.117696,2.04775,0.167584,1.3245627,1.5153037,0.49187455,0.15298487,0.88271636,1.4217591,0.080843315,1.4481328,0.28059256,111.0,110.0,54.0,53.0
DESFIBRADORA,2025-07-09 17:21:13-05:00,0.377537,3.17053,0.820306,0.254465,3.54031,0.475495,0.120248,2.07542,0.150981,1.3421036,1.6118582,0.6558327,0.17073727,1.0035118,1.4047655,0.07874969,1.4585936,0.26205373,128.0,126.0,54.0,52.0
DESFIBRADORA,2025-07-09 17:21:23-05:00,0.35573,2.6642,0.766739,0.227899,3.14176,0.457892,0.105472,1.96711,0.136367,1.3596445,1.7084128,0.8197909,0.18848966,1.1243073,1.3877718,0.07665606,1.4690546,0.24351491,120.0,119.0,54.0,54.0
DESFIBRADORA,2025-07-09 17:21:33-05:00,0.378607,3.17027,0.615404,0.242819,3.36841,0.443509,0.122128,2.05856,0.215834,1.3771855,1.8049673,0.9837491,0.20624205,1.2451028,1.3707782,0.07456244,1.4795154,0.2249761,131.0,130.0,54.5,53.0
DESFIBRADORA,2025-07-09 17:21:43-05:00,0.354927,2.64609,0.507788,0.218508,2.76954,0.421559,0.105526,1.88936,0.131692,1.3947264,1.9015218,1.1477072,0.22399445,1.3658981,1.3537846,0.07246881,1.4899764,0.20643727,118.0,117.0,55.0,53.0
DESFIBRADORA,2025-07-09 17:21:53-05:00,0.32793,2.62299,0.543054,0.203078,2.60081,0.399824,0.0903202,1.76576,0.131477,1.4122673,1.9980763,1.3116654,0.24174683,1.4866936,1.3367909,0.07037518,1.5004373,0.18789846,103.0,102.0,54.0,52.5
DESFIBRADORA,2025-07-09 17:22:03-05:00,0.33181,2.86238,0.707286,0.201951,2.91591,0.408679,0.0949679,1.75653,0.141149,1.4298081,2.094631,1.4756236,0.25949922,1.6074891,1.3197973,0.06828155,1.5108982,0.16935964,101.0,100.0,53.0,52.0
DESFIBRADORA,2025-07-09 17:22:13-05:00,0.313909,2.70305,0.429873,0.159339,2.55527,0.303812,0.0804876,1.61923,0.099723,1.4473491,2.1911855,1.6395818,0.27725163,1.7282845,1.3028036,0.066187926,1.5213591,0.15082082,82.0,83.0,54.0,52.5
DESFIBRADORA,2025-07-09 17:22:23-05:00,0.321963,2.85844,0.59159,0.17399,2.77849,0.330002,0.0880098,1.66798,0.109126,1.46489,2.28774,1.80354,0.295004,1.84908,1.28581,0.0640943,1.53182,0.132282,86.0,88.0,54.0,53.0
DESFIBRADORA,2025-07-09 17:22:33-05:00,0.326003,3.04848,0.68861,0.186468,2.91933,0.410933,0.0848935,1.62529,0.134218,1.46489,2.28774,1.80354,0.295004,1.84908,1.28581,0.0640943,1.53182,0.132282,98.0,97.0,54.0,53.0
DESFIBRADORA,2025-07-09 17:22:43-05:00,0.339275,2.81251,0.464282,0.1884,2.70847,0.398536,0.0874725,1.64901,0.122505,1.4554837,2.2546527,1.7975582,0.3150201,1.799829,1.2920119,0.066885285,1.5105883,0.15301163,97.0,96.0,54.0,53.0
DESFIBRADORA,2025-07-09 17:22:53-05:00,0.342673,3.1372,0.497942,0.199643,2.96697,0.423974,0.0926306,1.71199,0.194019,1.4460772,2.2215655,1.7915764,0.3350362,1.7505782,1.2982136,0.06967628,1.4893564,0.17374128,98.0,97.0,54.0,53.0
DESFIBRADORA,2025-07-09 17:23:03-05:00,0.363918,3.05766,0.8758,0.229697,3.07332,0.472758,0.0998036,1.75601,0.128092,1.4366709,2.1884782,1.7855946,0.3550523,1.7013272,1.3044155,0.07246727,1.4681246,0.19447091,107.0,108.0,54.0,53.0
DESFIBRADORA,2025-07-09 17:23:13-05:00,0.368065,2.89099,0.721199,0.23179,2.96855,0.510594,0.119254,2.01138,0.18467,1.4272646,2.155391,1.7796128,0.37506837,1.6520764,1.3106173,0.07525826,1.4468927,0.21520054,137.0,135.0,54.0,53.0
DESFIBRADORA,2025-07-09 17:23:23-05:00,0.367958,3.15872,0.556485,0.238096,3.03647,0.460414,0.109851,1.85589,0.158235,1.4178582,2.1223037,1.773631,0.39508447,1.6028254,1.3168191,0.07804925,1.425661,0.23593017,114.0,113.0,54.0,53.0
DESFIBRADORA,2025-07-09 17:23:33-05:00,0.425806,3.94354,0.904536,0.310226,3.87489,0.620719,0.146737,2.24778,0.225666,1.4084518,2.0892162,1.767649,0.41510054,1.5535746,1.3230209,0.080840245,1.4044291,0.2566598,147.0,144.0,53.0,53.0
DESFIBRADORA,2025-07-09 17:23:43-05:00,0.407504,3.27448,0.739608,0.271612,3.32445,0.633868,0.128522,2.13709,0.244311,1.3990455,2.056129,1.7616673,0.43511665,1.5043236,1.3292227,0.08363123,1.3831973,0.27738944,137.0,134.0,54.0,53.0
DESFIBRADORA,2025-07-09 17:23:53-05:00,0.38543,2.91094,0.626641,0.244107,3.05253,0.45859,0.116379,1.98793,0.139967,1.3896391,2.0230417,1.7556854,0.45513272,1.4550728,1.3354245,0.08642223,1.3619654,0.2981191,126.0,125.0,54.0,53.0
DESFIBRADORA,2025-07-09 17:24:03-05:00,0.396668,2.9322,0.668435,0.260637,3.45871,0.529592,0.137012,2.25226,0.134003,1.3802328,1.9899545,1.7497036,0.47514883,1.4058218,1.3416264,0.089213215,1.3407336,0.31884873,132.0,132.0,54.0,53.0
DESFIBRADORA,2025-07-09 17:24:13-05:00,0.376895,3.23799,0.937661,0.253687,3.3563,0.478554,0.115761,1.91203,0.181178,1.3708264,1.9568672,1.7437218,0.4951649,1.356571,1.3478281,0.09200421,1.3195018,0.33957836,151.0,149.0,53.0,53.0
DESFIBRADORA,2025-07-09 17:24:23-05:00,0.340639,2.40828,0.534545,0.198999,2.60423,0.376908,0.10112,1.86063,0.115305,1.36142,1.92378,1.73774,0.515181,1.30732,1.35403,0.0947952,1.29827,0.360308,119.0,117.0,54.0,53.0
DESFIBRADORA,2025-07-09 17:24:33-05:00,0.339596,2.92144,0.464603,0.205386,2.8601,0.405834,0.0934097,1.7365,0.154313,1.36142,1.92378,1.73774,0.515181,1.30732,1.35403,0.0947952,1.29827,0.360308,113.0,112.0,55.0,53.0
DESFIBRADORA,2025-07-09 17:24:43-05:00,0.366673,2.9448,0.555308,0.208472,2.8293,0.563993,0.0985946,1.77683,0.165005,1.3493837,1.8861263,1.7968482,0.5587039,1.2431258,1.3617164,0.0948886,1.2682834,0.36423773,118.0,117.0,54.0,53.0
DESFIBRADORA,2025-07-09 17:24:53-05:00,0.346713,2.95503,0.568633,0.200368,2.85615,0.348571,0.0950753,1.75363,0.158342,1.3373473,1.8484727,1.8559564,0.60222685,1.1789316,1.3694028,0.094982,1.2382967,0.36816746,107.0,106.0,53.0,53.0
DESFIBRADORA,2025-07-09 17:25:03-05:00,0.375717,2.82642,0.584901,0.22484,2.97619,0.461649,0.104532,1.91387,0.109018,1.325311,1.810819,1.9150646,0.64574975,1.1147375,1.3770891,0.0950754,1.2083101,0.37209716,133.0,132.0,54.0,53.0
DESFIBRADORA,2025-07-09 17:25:13-05:00,0.386286,3.82543,0.99674,0.270485,3.68825,0.593456,0.11783,1.90307,0.201488,1.3132746,1.7731655,1.9741727,0.68927264,1.0505433,1.3847755,0.0951688,1.1783234,0.3760269,140.0,138.0,54.0,53.0
DESFIBRADORA,2025-07-09 17:25:23-05:00,0.370526,2.99782,0.899613,0.235279,3.30102,0.495352,0.119173,2.072,0.116863,1.3012382,1.7355118,2.0332808,0.73279554,0.9863491,1.3924619,0.0952622,1.1483368,0.37995663,147.0,144.0,54.0,53.0
DESFIBRADORA,2025-07-09 17:25:33-05:00,0.40919,3.88449,0.772465,0.29375,4.09469,0.616587,0.142841,2.15501,0.298847,1.2892019,1.6978582,2.092389,0.7763185,0.9221549,1.4001482,0.0953556,1.1183501,0.38388637,155.0,153.0,54.0,53.0
DESFIBRADORA,2025-07-09 17:25:43-05:00,0.35474,3.0196,0.543,0.219152,2.85747,0.461273,0.0997498,1.78104,0.222389,1.2771654,1.6602045,2.1514971,0.8198414,0.85796076,1.4078345,0.095449,1.0883635,0.3878161,125.0,123.0,54.0,53.0
DESFIBRADORA,2025-07-09 17:25:53-05:00,0.379865,3.02748,0.806607,0.257095,3.211,0.456926,0.122451,2.02324,0.200359,1.2651291,1.622551,2.2106054,0.8633643,0.79376656,1.4155209,0.0955424,1.0583769,0.39174584,127.0,125.0,54.0,54.0
DESFIBRADORA,2025-07-09 17:26:03-05:00,0.378152,2.58913,0.525019,0.22696,2.84931,0.414153,0.109179,1.93812,0.137173,1.2530928,1.5848973,2.2697136,0.9068872,0.72957236,1.4232073,0.0956358,1.0283903,0.39567554,149.0,145.0,54.0,53.0
DESFIBRADORA,2025-07-09 17:26:13-05:00,0.348987,2.77182,0.488952,0.201361,2.67004,0.51317,0.0972245,1.76549,0.121967,1.2410563,1.5472437,2.3288217,0.9504101,0.6653782,1.4308937,0.0957292,0.9984036,0.39960527,107.0,104.0,54.0,53.0
DESFIBRADORA,2025-07-09 17:26:23-05:00,0.37066,2.87681,0.491146,0.244644,3.17256,0.493152,0.113129,1.97132,0.116003,1.22902,1.50959,2.38793,0.993933,0.601184,1.43858,0.0958226,0.968417,0.403535,116.0,115.0,54.0,53.0
DESFIBRADORA,2025-07-09 17:26:33-05:00,0.345669,2.69964,0.763421,0.2001,2.6145,0.40197,0.0981111,1.785,0.102571,1.22902,1.50959,2.38793,0.993933,0.601184,1.43858,0.0958226,0.968417,0.403535,101.0,102.0,53.0,53.0
DESFIBRADORA,2025-07-09 17:26:43-05:00,0.358968,2.91986,0.525073,0.232247,3.19573,0.418876,0.108078,1.92757,0.136206,1.2376118,1.5531045,2.4422617,1.0128019,0.6503518,1.4333,0.09753409,1.0229564,0.3781154,107.0,108.0,54.0,53.0
DESFIBRADORA,2025-07-09 17:26:53-05:00,0.323542,2.90306,0.392627,0.17823,2.73085,0.340575,0.0891919,1.6888,0.125352,1.2462037,1.5966191,2.4965935,1.0316707,0.69951963,1.42802,0.099245586,1.0774957,0.35269573,94.0,92.0,53.5,53.0
DESFIBRADORA,2025-07-09 17:27:03-05:00,0.333602,2.79807,0.612086,0.190547,2.81377,0.333115,0.101012,1.82479,0.11697,1.2547954,1.6401336,2.5509255,1.0505395,0.74868745,1.42274,0.10095707,1.132035,0.3272761,91.0,90.0,53.0,53.0
DESFIBRADORA,2025-07-09 17:27:13-05:00,0.317361,2.73271,0.469954,0.165377,2.5708,0.334617,0.0871501,1.66877,0.131316,1.2633872,1.6836482,2.6052573,1.0694083,0.79785526,1.41746,0.10266856,1.1865745,0.30185646,88.0,88.0,54.0,53.0
DESFIBRADORA,2025-07-09 17:27:23-05:00,0.308558,2.80437,0.464817,0.184563,2.98066,0.346854,0.0874994,1.70804,0.113908,1.2719791,1.7271627,2.659589,1.0882771,0.84702307,1.41218,0.104380056,1.2411138,0.27643684,107.0,104.0,54.0,53.0
DESFIBRADORA,2025-07-09 17:27:33-05:00,0.333067,2.95635,0.649438,0.20018,2.98988,0.34841,0.0948604,1.79607,0.138194,1.2805709,1.7706773,2.7139208,1.1071459,0.89619094,1.4069,0.106091544,1.2956531,0.25101718,110.0,108.0,54.0,52.0
DESFIBRADORA,2025-07-09 17:27:43-05:00,0.332238,2.87209,0.603952,0.186763,2.73927,0.432722,0.0855382,1.66429,0.152862,1.2891628,1.8141918,2.7682526,1.1260147,0.94535875,1.40162,0.10780304,1.3501925,0.22559755,96.0,95.0,54.0,53.0
DESFIBRADORA,2025-07-09 17:27:53-05:00,0.327314,2.83954,0.694603,0.199697,2.63687,0.393115,0.103941,1.86011,0.137603,1.2977545,1.8577064,2.8225844,1.1448836,0.99452657,1.39634,0.10951453,1.4047319,0.20017791,107.0,106.0,53.0,52.0
DESFIBRADORA,2025-07-09 17:28:03-05:00,0.340559,2.69281,0.440147,0.184751,2.74875,0.356138,0.0930067,1.76365,0.132337,1.3063463,1.9012209,2.8769164,1.1637524,1.0436944,1.39106,0.111226015,1.4592712,0.17475827,129.0,128.0,54.0,53.0
DESFIBRADORA,2025-07-09 17:28:13-05:00,0.397176,3.2288,0.686523,0.234447,2.98803,0.571023,0.11063,1.87908,0.163877,1.3149382,1.9447355,2.9312482,1.1826212,1.0928621,1.38578,0.11293751,1.5138106,0.14933863,116.0,115.0,54.0,53.0
DESFIBRADORA,2025-07-09 17:28:23-05:00,0.364212,3.10255,0.60149,0.23603,3.15282,0.401165,0.114015,1.92072,0.125245,1.32353,1.98825,2.98558,1.20149,1.14203,1.3805,0.114649,1.56835,0.123919,111.0,110.0,54.0,53.0
DESFIBRADORA,2025-07-09 17:28:33-05:00,0.379115,3.04821,0.658107,0.254223,3.0957,0.542901,0.120785,2.03879,0.217929,1.32353,1.98825,2.98558,1.20149,1.14203,1.3805,0.114649,1.56835,0.123919,107.0,108.0,53.5,53.0
DESFIBRADORA,2025-07-09 17:28:43-05:00,0.344144,3.20807,0.677533,0.22578,3.08648,0.426013,0.0985678,1.75838,0.145608,1.3328663,2.0094254,2.811951,1.1019751,1.1826828,1.373849,0.11073446,1.5762281,0.15456228,107.0,108.0,53.0,53.0
DESFIBRADORA,2025-07-09 17:28:53-05:00,0.398996,3.60547,0.697493,0.272175,3.76512,0.656623,0.132203,2.06989,0.137441,1.3422027,2.030601,2.6383219,1.0024602,1.2233355,1.3671981,0.10681993,1.5841063,0.18520555,145.0,142.0,54.0,53.0
DESFIBRADORA,2025-07-09 17:29:03-05:00,0.375262,3.16161,0.684489,0.232542,3.27839,0.433581,0.105177,1.93153,0.182306,1.351539,2.0517764,2.4646926,0.9029453,1.2639881,1.3605473,0.102905385,1.5919845,0.21584882,124.0,123.0,54.0,53.0
DESFIBRADORA,2025-07-09 17:29:13-05:00,0.348693,3.03299,0.580299,0.205788,2.91459,0.396604,0.0990782,1.79448,0.149531,1.3608754,2.0729518,2.2910635,0.8034304,1.3046409,1.3538964,0.09899085,1.5998627,0.24649209,112.0,110.0,53.0,52.0
DESFIBRADORA,2025-07-09 17:29:23-05:00,0.375717,3.05635,0.584152,0.259429,3.40185,0.511238,0.121322,1.96421,0.201273,1.3702117,2.0941272,2.1174345,0.7039155,1.3452936,1.3472455,0.095076315,1.6077409,0.27713537,124.0,122.0,54.0,53.0
DESFIBRADORA,2025-07-09 17:29:33-05:00,0.36266,2.61512,0.94419,0.224814,2.95829,0.379645,0.117534,2.02192,0.158933,1.3795482,2.1153028,1.9438055,0.6044006,1.3859464,1.3405945,0.09116178,1.6156191,0.30777863,106.0,104.0,54.5,53.0
DESFIBRADORA,2025-07-09 17:29:43-05:00,0.37652,2.90017,0.57682,0.243034,3.1673,0.452096,0.130027,2.18137,0.160868,1.3888845,2.1364782,1.7701763,0.5048857,1.4265991,1.3339436,0.087247245,1.6234972,0.3384219,111.0,110.0,55.0,53.0
DESFIBRADORA,2025-07-09 17:29:53-05:00,0.377751,2.844,0.623217,0.25213,2.99725,0.516068,0.115976,1.92336,0.163017,1.3982209,2.1576536,1.5965472,0.40537074,1.4672519,1.3272927,0.08333271,1.6313754,0.36906517,151.0,150.0,54.0,53.0
