Maquina,timestamp_grid,aceleracion_chum_la_h,velocidad_chum_la_h,envolvente_chum_la_h,aceleracion_chum_la_a,velocidad_chum_la_a,envolvente_chum_la_a,aceleracion_chum_ll_h,velocidad_chum_ll_h,envolvente_chum_ll_h,desbalance_la,desalineacion_rad_la,soltura_chum_la,rodamiento_chum_la,desalineacion_ang_la,desbalance_ll,soltura_chum_ll,rodamiento_chum_ll,corriente_picadora,temperatura_lado_der,temperatura_lado_izq
PICADORA,2025-07-14 10:52:11-05:00,0.42066,1.90927,1.56757,0.330014,1.4646,1.20146,0.308619,2.46762,0.620196,0.70306367,0.46873066,1.2623067,0.606081,0.025058566,0.7695181,1.6472675,1.2171241,98.0,50.0,52.0
PICADORA,2025-07-14 10:52:21-05:00,0.407382,1.71929,1.70855,0.305838,1.38484,1.23553,0.298645,1.97705,0.900666,0.703784,0.46658874,1.263385,0.603588,0.0227584,0.7666197,1.68595,1.2652873,98.0,50.0,52.0
PICADORA,2025-07-14 10:52:31-05:00,0.438094,1.95848,1.72454,0.33216,1.49698,0.907531,0.325638,2.04668,0.653588,0.7045044,0.46444684,1.2644634,0.60109496,0.020458233,0.7637212,1.7246325,1.3134505,109.0,50.0,52.0
PICADORA,2025-07-14 10:52:41-05:00,0.485946,3.81381,1.93831,0.411639,2.12188,1.29977,0.522521,5.49992,1.22437,0.7052247,0.46230492,1.2655417,0.598602,0.018158067,0.76082283,1.763315,1.3616136,138.0,50.0,52.0
PICADORA,2025-07-14 10:52:51-05:00,0.42133,1.74824,1.73349,0.306857,1.48671,0.809753,0.329429,2.34419,0.717038,0.705945,0.460163,1.26662,0.596109,0.0158579,0.7579244,1.8019975,1.4097768,114.0,50.0,52.0
PICADORA,2025-07-14 10:53:01-05:00,0.496541,4.09062,1.7107,0.377615,2.23796,0.991625,0.63466,6.28958,2.74286,0.7092423,0.437333,1.7365401,1.0356716,0.03575791,0.755026,1.84068,1.45794,130.0,50.0,52.0
PICADORA,2025-07-14 10:53:11-05:00,0.659757,6.92348,1.90999,0.499354,3.02922,1.35392,1.33204,11.2306,3.81888,0.7125395,0.414503,2.20646,1.4752342,0.05565792,0.7526323,1.8539534,1.4573592,202.0,50.0,52.0
PICADORA,2025-07-14 10:53:21-05:00,0.605521,5.64809,3.32708,0.454946,2.65518,1.35301,1.30172,9.70142,9.75247,0.71583676,0.391673,2.6763802,1.9147967,0.075557925,0.75023866,1.8672266,1.4567783,189.0,50.0,52.0
PICADORA,2025-07-14 10:53:31-05:00,0.446275,2.8597,2.07114,0.304925,1.9263,0.985775,0.473078,3.39047,0.920884,0.71913403,0.368843,3.1463,2.3543594,0.09545794,0.747845,1.8805,1.4561975,213.0,50.0,52.0
PICADORA,2025-07-14 10:53:41-05:00,0.432059,2.19635,1.54826,0.313002,1.90077,1.09493,0.455818,3.30449,0.792102,0.72243124,0.346013,3.61622,2.793922,0.11535795,0.74545133,1.8937733,1.4556167,184.0,50.0,52.0
PICADORA,2025-07-14 10:53:51-05:00,0.657665,7.2474,1.53667,0.584092,3.87708,1.13437,1.81943,12.8746,11.8402,0.7257285,0.323183,4.08614,3.2334845,0.13525796,0.74305767,1.9070467,1.4550358,208.0,50.0,52.0
PICADORA,2025-07-14 10:54:01-05:00,0.590689,6.00332,2.40835,0.484087,3.18663,1.40066,1.02472,10.2912,5.33006,0.7290258,0.300353,4.5560603,3.673047,0.15515797,0.740664,1.92032,1.454455,199.0,50.0,52.0
PICADORA,2025-07-14 10:54:11-05:00,0.485624,2.73866,1.55931,0.36935,2.0458,1.0828,0.510315,3.28286,0.947393,0.732323,0.277523,5.02598,4.11261,0.17505798,0.73827034,1.9335933,1.4538742,195.0,50.0,52.0
PICADORA,2025-07-14 10:54:21-05:00,0.495656,3.47832,1.62803,0.40163,2.63517,1.07169,0.644339,5.56955,1.96119,0.73562026,0.254693,5.4959,4.552172,0.19495799,0.7358767,1.9468666,1.4532933,245.0,50.0,52.0
PICADORA,2025-07-14 10:54:31-05:00,0.66783,6.69219,3.77658,0.503835,3.21401,1.82773,1.53422,10.7414,16.8796,0.7389175,0.231863,5.9658203,4.991735,0.214858,0.733483,1.96014,1.4527125,216.0,50.0,52.0
PICADORA,2025-07-14 10:54:41-05:00,0.528514,4.14799,1.40878,0.399269,2.32983,1.32768,0.747795,6.92416,3.05167,0.74221474,0.209033,6.43574,5.4312973,0.234758,0.73108935,1.9734132,1.4521317,251.0,50.0,52.0
PICADORA,2025-07-14 10:54:51-05:00,0.526529,5.16893,1.74267,0.467075,2.94894,1.58344,1.06131,8.55069,6.36843,0.745512,0.186203,6.90566,5.87086,0.254658,0.7286957,1.9866866,1.4515508,173.0,50.0,52.0
PICADORA,2025-07-14 10:55:01-05:00,0.596348,6.2575,2.00081,0.444669,2.81996,1.34764,1.02751,9.68243,5.0062,0.74838173,0.19679517,6.5406203,5.5722375,0.23883101,0.726302,1.99996,1.45097,224.0,50.0,52.0
PICADORA,2025-07-14 10:55:11-05:00,0.532296,4.86396,2.02849,0.429885,2.76178,1.36336,0.692921,7.3356,2.22704,0.7512515,0.20738734,6.17558,5.273615,0.22300401,0.7287617,1.8469636,1.3365515,195.0,50.0,52.0
PICADORA,2025-07-14 10:55:21-05:00,0.482432,3.54436,1.61263,0.393419,1.9671,1.37866,0.492006,4.90992,1.37799,0.75412124,0.2179795,5.81054,4.9749928,0.20717701,0.7312214,1.6939675,1.2221332,144.0,50.0,52.0
PICADORA,2025-07-14 10:55:31-05:00,0.430343,2.06005,1.84792,0.356095,1.55357,1.41327,0.353814,2.62059,0.714726,0.756991,0.22857167,5.4455004,4.67637,0.19135001,0.733681,1.5409712,1.1077147,132.0,50.0,52.0
PICADORA,2025-07-14 10:55:41-05:00,0.344591,1.07094,1.5915,0.187426,1.15583,0.995972,0.182365,1.15838,0.609334,0.75986075,0.23916385,5.08046,4.3777475,0.17552301,0.73614067,1.387975,0.9932962,74.0,50.0,52.0
PICADORA,2025-07-14 10:55:51-05:00,0.341318,0.989633,1.80082,0.173875,1.07397,1.00069,0.176531,1.15205,0.468508,0.7627305,0.24975601,4.7154202,4.079125,0.15969601,0.7386004,1.2349787,0.87887776,74.0,50.0,52.0
PICADORA,2025-07-14 10:56:01-05:00,0.411272,1.6814,1.77829,0.315149,1.44538,1.32639,0.305796,1.94777,0.629391,0.76560026,0.26034817,4.35038,3.7805026,0.143869,0.74106,1.0819825,0.76445925,103.0,50.0,52.0
PICADORA,2025-07-14 10:56:11-05:00,0.573495,5.92806,1.91938,0.522538,2.98658,1.40281,1.01794,9.3625,9.26847,0.76847,0.27094033,3.98534,3.48188,0.128042,0.74351966,0.92898625,0.6500408,174.0,50.0,52.0
PICADORA,2025-07-14 10:56:21-05:00,0.435654,2.03558,1.88767,0.349065,1.55699,1.11543,0.358573,2.44467,0.869909,0.7713398,0.28153253,3.6203,3.1832576,0.112215,0.74597937,0.77599,0.53562236,152.0,50.0,52.0
PICADORA,2025-07-14 10:56:31-05:00,0.598253,6.20751,1.71536,0.519854,3.30614,1.32317,1.08558,9.847,4.11543,0.7742095,0.2921247,3.25526,2.884635,0.096388,0.748439,0.6229937,0.42120388,231.0,50.0,52.0
PICADORA,2025-07-14 10:56:41-05:00,0.496112,3.26308,2.22435,0.409707,1.99579,1.16437,0.48472,4.21811,2.03889,0.7770793,0.30271685,2.8902202,2.5860126,0.080561,0.75089866,0.4699975,0.30678543,178.0,50.0,52.0
PICADORA,2025-07-14 10:56:51-05:00,0.371091,1.31697,1.90462,0.232075,1.27876,1.25931,0.238314,1.50626,0.624175,0.779949,0.313309,2.52518,2.28739,0.064734,0.75335836,0.31700125,0.19236697,151.0,50.0,52.0
PICADORA,2025-07-14 10:57:01-05:00,0.351162,1.09436,1.84867,0.180959,1.15004,1.09794,0.173116,1.11934,0.491092,0.7818849,0.325861,2.367056,2.120118,0.06384719,0.755818,0.164005,0.0779485,74.0,50.0,52.0
PICADORA,2025-07-14 10:57:11-05:00,0.347434,1.08752,1.89647,0.174761,1.04396,1.07142,0.17809,1.13754,0.632079,0.78382087,0.338413,2.208932,1.9528457,0.06296038,0.75579953,0.23970458,0.11613621,74.0,50.0,52.0
PICADORA,2025-07-14 10:57:21-05:00,0.349338,0.986475,1.76616,0.177605,1.11766,1.11522,0.169513,1.14097,0.492651,0.78575677,0.35096502,2.0508077,1.7855735,0.062073573,0.755781,0.31540415,0.15432392,74.0,50.0,52.0
PICADORA,2025-07-14 10:57:31-05:00,0.563839,5.95964,1.86219,0.534022,3.14925,1.20242,0.984468,9.94459,4.00321,0.78769267,0.36351702,1.8926837,1.6183014,0.061186764,0.7557625,0.39110374,0.19251163,162.0,50.0,52.0
PICADORA,2025-07-14 10:57:41-05:00,0.411299,1.67614,2.06685,0.308118,1.42301,1.46136,0.322331,1.98074,0.798985,0.78962857,0.376069,1.7345597,1.4510292,0.060299955,0.755744,0.4668033,0.23069933,108.0,50.0,52.0
PICADORA,2025-07-14 10:57:51-05:00,0.36849,1.4359,1.79787,0.234812,1.25902,1.30938,0.254095,1.60728,0.611754,0.79156446,0.388621,1.5764356,1.283757,0.05941315,0.7557255,0.5425029,0.26888704,80.0,50.0,52.0
PICADORA,2025-07-14 10:58:01-05:00,0.379809,1.31881,1.51661,0.29167,1.3393,1.09321,0.231538,1.49597,0.531205,0.7935004,0.401173,1.4183115,1.1164849,0.05852634,0.755707,0.6182025,0.30707476,83.0,50.0,52.0
PICADORA,2025-07-14 10:58:11-05:00,0.393864,1.5251,1.88086,0.292582,1.35246,1.15563,0.250036,1.68192,0.65504,0.7954363,0.413725,1.2601874,0.9492127,0.05763953,0.7556885,0.6939021,0.34526247,87.0,50.0,52.0
PICADORA,2025-07-14 10:58:21-05:00,0.415563,1.70719,1.97029,0.331597,1.38168,1.42862,0.290552,1.96413,0.698648,0.7973722,0.42627698,1.1020633,0.7819405,0.056752723,0.75567,0.76960164,0.38345018,104.0,50.0,52.0
PICADORA,2025-07-14 10:58:31-05:00,0.39837,1.41617,1.80382,0.299478,1.37852,1.07953,0.260548,1.59409,0.57648,0.7993082,0.438829,0.94393915,0.61466837,0.055865914,0.7556515,0.8453012,0.42163786,83.0,50.0,52.0
PICADORA,2025-07-14 10:58:41-05:00,0.397887,1.66219,1.67078,0.311285,1.44117,1.05372,0.261758,1.81247,0.671279,0.8012441,0.451381,0.78581506,0.44739616,0.05497911,0.755633,0.92100084,0.45982558,98.0,50.0,52.0
PICADORA,2025-07-14 10:58:51-05:00,0.395071,1.43616,1.54144,0.304872,1.29982,1.28855,0.260655,1.75867,0.563844,0.80318,0.463933,0.627691,0.280124,0.0540923,0.75561446,0.9967004,0.4980133,87.0,50.0,52.0
PICADORA,2025-07-14 10:59:01-05:00,0.410601,1.76534,1.68993,0.319576,1.4488,1.17827,0.287756,1.97468,0.601053,0.8053938,0.45873892,0.6245644,0.27615142,0.051902376,0.755596,1.0724,0.536201,103.0,50.0,52.0
PICADORA,2025-07-14 10:59:11-05:00,0.431952,1.89612,1.80538,0.364655,1.50435,1.08752,0.319723,2.13398,0.651437,0.80760765,0.45354483,0.6214378,0.27217883,0.04971245,0.75746256,1.0629132,0.52892435,106.0,50.0,52.0
PICADORA,2025-07-14 10:59:21-05:00,0.406658,1.71508,1.99947,0.328189,1.47355,1.13196,0.310421,2.06435,0.803932,0.8098215,0.44835073,0.6183112,0.26820627,0.047522523,0.75932914,1.0534263,0.5216477,111.0,50.0,52.0
PICADORA,2025-07-14 10:59:31-05:00,0.443781,1.90612,1.67003,0.401657,1.68308,1.44891,0.351072,2.29065,0.856681,0.8120353,0.44315666,0.61518466,0.26423368,0.0453326,0.7611957,1.0439395,0.514371,113.0,50.0,52.0
PICADORA,2025-07-14 10:59:41-05:00,0.436592,1.96427,1.68554,0.347562,1.49855,1.07862,0.340559,2.64037,0.716715,0.81424916,0.4379626,0.61205804,0.2602611,0.043142676,0.7630623,1.0344527,0.5070943,110.0,50.0,52.0
PICADORA,2025-07-14 10:59:51-05:00,0.423717,1.73719,2.19592,0.343081,1.49987,1.16067,0.310313,2.00685,0.784843,0.816463,0.4327685,0.6089315,0.2562885,0.04095275,0.7649289,1.0249659,0.49981767,106.0,50.0,52.0
PICADORA,2025-07-14 11:00:01-05:00,0.424978,1.77876,1.87136,0.365862,1.47118,1.28641,0.32053,2.09811,0.669235,0.8186768,0.4275744,0.6058049,0.2523159,0.038762823,0.7667955,1.015479,0.49254102,119.0,50.0,52.0
PICADORA,2025-07-14 11:00:11-05:00,0.348721,1.03621,2.15649,0.187801,1.17084,1.02672,0.176719,1.14572,0.639016,0.82089067,0.42238033,0.6026783,0.24834333,0.0365729,0.7686621,1.0059922,0.48526433,74.0,50.0,52.0
PICADORA,2025-07-14 11:00:21-05:00,0.397887,1.52826,1.98016,0.294568,1.32825,1.07008,0.270496,1.69906,0.749677,0.8231045,0.41718626,0.59955174,0.24437076,0.034382977,0.7705287,0.9965053,0.47798768,77.0,50.0,52.0
PICADORA,2025-07-14 11:00:31-05:00,0.383886,1.51484,1.81707,0.276483,1.27428,1.23816,0.263532,1.76447,0.558843,0.82531834,0.41199216,0.5964252,0.24039817,0.03219305,0.77239525,0.9870185,0.470711,88.0,50.0,52.0
PICADORA,2025-07-14 11:00:41-05:00,0.407382,1.498,1.74986,0.313083,1.29218,1.29118,0.257859,1.77502,0.563629,0.8275322,0.40679806,0.59329855,0.2364256,0.030003125,0.77426183,0.9775317,0.46343434,96.0,50.0,52.0
PICADORA,2025-07-14 11:00:51-05:00,0.381633,1.39854,1.67813,0.265508,1.2656,1.29789,0.207691,1.53475,0.540776,0.829746,0.401604,0.590172,0.232453,0.0278132,0.7761284,0.9680449,0.45615765,76.0,50.0,52.0
PICADORA,2025-07-14 11:01:01-05:00,0.388714,1.48484,2.03225,0.283674,1.24823,1.39025,0.233232,1.58169,0.466196,0.828263,0.4062535,0.642711,0.25720468,0.028455058,0.777995,0.958558,0.448881,86.0,50.0,52.0
PICADORA,2025-07-14 11:01:11-05:00,0.39381,1.43222,1.6166,0.316893,1.35194,1.22196,0.262511,1.71225,0.629552,0.82678,0.410903,0.69525,0.28195634,0.029096916,0.7813338,0.93893385,0.41147426,87.0,50.0,52.0
PICADORA,2025-07-14 11:01:21-05:00,0.438631,2.03058,1.73441,0.381881,1.59569,1.24036,0.322707,2.55597,0.637887,0.825297,0.4155525,0.74778897,0.306708,0.029738775,0.7846727,0.9193097,0.3740675,115.0,50.0,52.0
PICADORA,2025-07-14 11:01:31-05:00,0.428465,1.70324,1.85774,0.363662,1.56778,1.36524,0.290767,2.03877,0.674666,0.82381403,0.420202,0.80032796,0.33145967,0.030380633,0.7880115,0.8996855,0.33666074,102.0,50.0,52.0
PICADORA,2025-07-14 11:01:41-05:00,0.439731,2.04742,1.68677,0.398008,1.68518,1.10658,0.352631,2.47553,0.82372,0.822331,0.4248515,0.85286695,0.35621133,0.031022491,0.7913503,0.8800613,0.299254,114.0,50.0,52.0
PICADORA,2025-07-14 11:01:51-05:00,0.416529,1.7385,1.9602,0.34928,1.49118,1.51438,0.287084,2.04773,0.730911,0.820848,0.429501,0.905406,0.380963,0.03166435,0.7946892,0.86043715,0.26184726,94.0,50.0,52.0
PICADORA,2025-07-14 11:02:01-05:00,0.390136,1.35565,1.85119,0.292073,1.23875,1.41257,0.239443,1.5205,0.604226,0.819365,0.4341505,0.957945,0.40571466,0.03230621,0.798028,0.84081304,0.2244405,86.0,50.0,52.0
PICADORA,2025-07-14 11:02:11-05:00,0.376295,1.30118,2.00505,0.268299,1.24638,1.15809,0.217612,1.47092,0.492705,0.817882,0.4388,1.010484,0.43046635,0.032948066,0.8013668,0.82118887,0.18703374,80.0,50.0,52.0
PICADORA,2025-07-14 11:02:21-05:00,0.350706,1.06384,1.62427,0.188767,1.14846,1.12842,0.173627,1.15759,0.64891,0.81639904,0.4434495,1.063023,0.45521802,0.033589922,0.8047057,0.8015647,0.149627,73.0,50.0,52.0
PICADORA,2025-07-14 11:02:31-05:00,0.398665,1.49195,2.01824,0.327867,1.37747,1.04073,0.257456,1.71225,0.564274,0.814916,0.448099,1.115562,0.47996968,0.034231782,0.8080445,0.7819405,0.11222025,87.0,50.0,52.0
PICADORA,2025-07-14 11:02:41-05:00,0.428814,1.83796,1.91358,0.37308,1.46802,1.12316,0.313405,2.14295,0.734083,0.81343305,0.4527485,1.168101,0.50472134,0.034873642,0.8113833,0.76231635,0.0748135,103.0,50.0,52.0
PICADORA,2025-07-14 11:02:51-05:00,0.410574,1.71298,1.80865,0.362159,1.56226,1.3734,0.299828,2.10866,0.67386,0.81195,0.457398,1.22064,0.529473,0.0355155,0.8147222,0.7426922,0.03740675,92.0,50.0,52.0
PICADORA,2025-07-14 11:03:01-05:00,0.408831,1.66956,1.85017,0.339271,1.36089,1.3456,0.298053,2.05011,0.697841,0.80400753,0.46104518,1.2102425,0.5263266,0.034259122,0.818061,0.723068,0.0,103.0,50.0,52.0
PICADORA,2025-07-14 11:03:11-05:00,0.414893,1.61878,1.72378,0.339808,1.3851,1.14752,0.290848,1.93696,0.643855,0.79606503,0.46469232,1.199845,0.5231802,0.03300275,0.817555,0.82359815,0.10776333,94.0,50.0,52.0
PICADORA,2025-07-14 11:03:21-05:00,0.418326,1.81402,1.70603,0.33801,1.39116,1.33455,0.303377,2.01608,0.647135,0.78812253,0.4683395,1.1894474,0.5200338,0.031746373,0.817049,0.92412835,0.21552666,96.0,50.0,52.0
PICADORA,2025-07-14 11:03:31-05:00,0.423369,1.88164,1.64326,0.352902,1.48197,1.24283,0.309426,2.22866,0.930455,0.78018004,0.47198668,1.17905,0.5168873,0.03049,0.816543,1.0246584,0.32329,97.0,50.0,52.0
PICADORA,2025-07-14 11:03:41-05:00,0.401455,1.45958,2.00456,0.313673,1.34457,1.34909,0.267242,1.6537,0.769411,0.77223754,0.47563383,1.1686525,0.5137409,0.029233625,0.816037,1.1251887,0.4310533,91.0,50.0,52.0
PICADORA,2025-07-14 11:03:51-05:00,0.402742,1.54142,2.01771,0.290543,1.26612,1.18933,0.275792,1.70908,0.571963,0.764295,0.479281,1.158255,0.5105945,0.02797725,0.815531,1.2257189,0.53881663,87.0,50.0,52.0
PICADORA,2025-07-14 11:04:01-05:00,0.39829,1.56773,1.81139,0.301947,1.33799,1.15954,0.250385,1.91322,0.686496,0.7563525,0.4829282,1.1478574,0.5074481,0.026720874,0.815025,1.326249,0.64658,88.0,50.0,52.0
PICADORA,2025-07-14 11:04:11-05:00,0.349204,1.10357,1.53018,0.187426,1.19505,1.08742,0.174138,1.1473,0.476143,0.74841,0.48657534,1.13746,0.50430167,0.0254645,0.814519,1.4267792,0.75434333,73.0,50.0,52.0
PICADORA,2025-07-14 11:04:21-05:00,0.401937,1.5101,1.76842,0.313431,1.33562,1.18047,0.246702,1.7439,0.689453,0.7404675,0.4902225,1.1270626,0.50115526,0.024208125,0.814013,1.5273093,0.8621066,81.0,50.0,52.0
PICADORA,2025-07-14 11:04:31-05:00,0.387212,1.30381,1.98482,0.303986,1.33693,1.14124,0.230409,1.52815,0.547874,0.732525,0.4938697,1.116665,0.49800885,0.02295175,0.813507,1.6278396,0.96987,84.0,50.0,52.0
PICADORA,2025-07-14 11:04:41-05:00,0.457407,2.08741,1.77121,0.420091,1.65096,1.43984,0.345345,2.3914,0.691335,0.7245825,0.49751684,1.1062675,0.4948624,0.021695375,0.81300104,1.7283697,1.0776333,113.0,50.0,52.0
PICADORA,2025-07-14 11:04:51-05:00,0.401777,1.41248,2.00269,0.303101,1.31851,0.987278,0.257268,1.62363,0.567662,0.71664,0.501164,1.09587,0.491716,0.020439,0.812495,1.8288999,1.1853967,86.0,50.0,52.0
PICADORA,2025-07-14 11:05:01-05:00,0.435305,2.02426,1.79245,0.398813,1.59779,1.28292,0.308001,2.27218,0.605947,0.72014743,0.49663803,1.0525458,0.46931025,0.02149871,0.811989,1.92943,1.29316,97.0,50.0,52.0
PICADORA,2025-07-14 11:05:11-05:00,0.407838,1.60246,2.16915,0.347643,1.42301,1.40683,0.287891,1.88368,0.785273,0.7236548,0.492112,1.0092216,0.4469045,0.022558417,0.8098926,1.8953683,1.2566893,87.0,50.0,52.0
PICADORA,2025-07-14 11:05:21-05:00,0.422671,1.74718,1.79717,0.385477,1.59963,1.36047,0.303054,2.16035,0.660471,0.72716224,0.48758602,0.96589726,0.42449874,0.023618126,0.8077962,1.8613067,1.2202187,98.0,50.0,52.0
PICADORA,2025-07-14 11:05:31-05:00,0.410735,1.63088,1.94341,0.328028,1.32035,1.08865,0.270549,1.93089,0.586535,0.7306697,0.48306,0.92257303,0.402093,0.024677834,0.80569977,1.827245,1.183748,91.0,50.0,52.0
PICADORA,2025-07-14 11:05:41-05:00,0.411916,1.70035,1.5356,0.356417,1.48829,1.39454,0.278911,2.00896,0.613098,0.73417705,0.478534,0.87924874,0.37968725,0.025737543,0.80360335,1.7931833,1.1472774,90.0,50.0,52.0
PICADORA,2025-07-14 11:05:51-05:00,0.39947,1.52379,1.76064,0.317751,1.40827,0.989961,0.258908,1.70829,0.579814,0.7376845,0.47400802,0.8359245,0.3572815,0.02679725,0.80150694,1.7591217,1.1108067,91.0,50.0,52.0
PICADORA,2025-07-14 11:06:01-05:00,0.418112,1.67798,1.58597,0.390387,1.49645,1.3332,0.308162,2.00422,0.6231,0.7411919,0.469482,0.7926003,0.33487576,0.027856959,0.79941046,1.72506,1.074336,94.0,50.0,52.0
PICADORA,2025-07-14 11:06:11-05:00,0.406149,1.41854,1.92533,0.31056,1.30745,1.06826,0.257456,1.66767,0.705262,0.7446993,0.46495602,0.749276,0.31247,0.028916668,0.79731405,1.6909983,1.0378653,86.0,50.0,52.0
PICADORA,2025-07-14 11:06:21-05:00,0.433052,2.12583,1.71788,0.406057,1.65781,1.83884,0.337091,2.67783,0.868296,0.74820673,0.46043,0.70595175,0.29006425,0.029976375,0.79521763,1.6569366,1.0013946,109.0,50.0,52.0
PICADORA,2025-07-14 11:06:31-05:00,0.401911,1.50142,1.86155,0.304523,1.32851,1.52892,0.264661,1.71699,0.552337,0.75171417,0.455904,0.6626275,0.2676585,0.031036085,0.7931212,1.622875,0.964924,89.0,50.0,52.0
PICADORA,2025-07-14 11:06:41-05:00,0.364949,1.21224,1.98793,0.250563,1.22611,1.16716,0.201319,1.42582,0.494748,0.75522155,0.451378,0.6193032,0.24525274,0.032095794,0.7910248,1.5888133,0.9284533,77.0,50.0,52.0
PICADORA,2025-07-14 11:06:51-05:00,0.379675,1.39643,2.00961,0.27608,1.23454,1.15444,0.219171,1.53475,0.543411,0.758729,0.446852,0.575979,0.222847,0.0331555,0.7889284,1.5547516,0.8919827,77.0,50.0,52.0
PICADORA,2025-07-14 11:07:01-05:00,0.447697,2.01321,1.75023,0.416844,1.62017,1.57786,0.328945,2.48476,0.646759,0.7638382,0.44429642,0.6046668,0.23101942,0.03228164,0.786832,1.52069,0.855512,108.0,50.0,52.0
PICADORA,2025-07-14 11:07:11-05:00,0.423557,1.77323,1.65963,0.326204,1.48408,0.997313,0.313835,1.97863,0.687356,0.7689473,0.44174084,0.63335466,0.23919183,0.031407785,0.7902296,1.5098958,0.8474692,104.0,50.0,52.0
PICADORA,2025-07-14 11:07:21-05:00,0.442332,1.96348,1.78912,0.373858,1.56489,1.41424,0.351986,2.4336,0.751397,0.7740565,0.43918526,0.6620425,0.24736425,0.030533925,0.7936273,1.4991016,0.83942634,110.0,50.0,52.0
PICADORA,2025-07-14 11:07:31-05:00,0.416905,1.53879,1.60582,0.321723,1.33799,1.22265,0.28254,1.82038,0.619551,0.7791656,0.43662965,0.69073033,0.25553668,0.029660067,0.79702497,1.4883075,0.8313835,90.0,50.0,52.0
PICADORA,2025-07-14 11:07:41-05:00,0.399014,1.51879,1.84175,0.304899,1.30614,1.33261,0.256811,1.70275,0.591428,0.7842748,0.43407407,0.71941817,0.26370907,0.028786208,0.80042267,1.4775133,0.82334065,86.0,50.0,52.0
PICADORA,2025-07-14 11:07:51-05:00,0.426024,1.75903,1.98284,0.377132,1.46118,1.38129,0.318056,2.07675,0.655631,0.789384,0.4315185,0.748106,0.2718815,0.02791235,0.8038203,1.4667192,0.81529784,96.0,50.0,52.0
PICADORA,2025-07-14 11:08:01-05:00,0.355615,1.13804,1.72561,0.18595,1.14767,1.47263,0.177149,1.15258,0.467647,0.79449314,0.42896292,0.77679384,0.2800539,0.027038492,0.80721796,1.455925,0.807255,76.0,50.0,52.0
PICADORA,2025-07-14 11:08:11-05:00,0.346012,1.10225,1.60458,0.179725,1.13241,1.11151,0.173573,1.15047,0.50889,0.7996023,0.42640734,0.8054817,0.28822634,0.026164634,0.81061566,1.4451308,0.79921216,76.0,50.0,52.0
PICADORA,2025-07-14 11:08:21-05:00,0.360711,1.18645,2.19903,0.213856,1.12003,1.17237,0.199571,1.29474,0.528516,0.80471146,0.42385173,0.8341695,0.29639876,0.025290776,0.8140133,1.4343367,0.79116935,76.0,50.0,52.0
PICADORA,2025-07-14 11:08:31-05:00,0.405773,1.55036,1.8888,0.326204,1.3243,1.2438,0.251971,1.77133,0.646705,0.80982065,0.42129615,0.86285734,0.30457115,0.024416916,0.817411,1.4235425,0.7831265,88.0,50.0,52.0
PICADORA,2025-07-14 11:08:41-05:00,0.370206,1.20172,1.89282,0.251475,1.22796,1.20688,0.200674,1.3728,0.583954,0.8149298,0.41874057,0.8915452,0.31274357,0.023543058,0.82080865,1.4127483,0.77508366,78.0,50.0,52.0
PICADORA,2025-07-14 11:08:51-05:00,0.387105,1.35907,1.69889,0.309863,1.30508,1.36159,0.221134,1.52314,0.626864,0.820039,0.416185,0.920233,0.320916,0.0226692,0.82420635,1.4019542,0.7670408,82.0,50.0,52.0
PICADORA,2025-07-14 11:09:01-05:00,0.410065,1.54457,1.97275,0.325023,1.37958,1.2673,0.272109,1.81089,0.696981,0.81127775,0.42458326,0.92356735,0.3291614,0.022877866,0.827604,1.39116,0.758998,93.0,50.0,52.0
PICADORA,2025-07-14 11:09:11-05:00,0.430182,1.96927,1.5254,0.405655,1.69229,1.22383,0.346689,2.68653,0.768981,0.80251646,0.4329815,0.9269017,0.3374068,0.023086533,0.82425225,1.4319167,0.8029056,109.0,50.0,52.0
PICADORA,2025-07-14 11:09:21-05:00,0.42243,1.78797,2.05386,0.338305,1.41432,1.35864,0.306334,2.05749,0.742633,0.79375523,0.44137976,0.930236,0.34565225,0.0232952,0.8209005,1.4726733,0.8468133,99.0,50.0,52.0
PICADORA,2025-07-14 11:09:31-05:00,0.406497,1.62509,1.68645,0.311204,1.39826,1.39846,0.281626,1.88342,0.740643,0.784994,0.449778,0.9335703,0.35389766,0.023503866,0.81754875,1.51343,0.89072096,92.0,50.0,52.0
PICADORA,2025-07-14 11:09:41-05:00,0.437585,2.05742,1.77142,0.372168,1.55094,1.43356,0.32182,2.4721,0.644124,0.7762327,0.45817626,0.93690467,0.36214307,0.023712533,0.814197,1.5541867,0.93462867,103.0,50.0,52.0
PICADORA,2025-07-14 11:09:51-05:00,0.40859,1.69193,2.16276,0.334495,1.44775,1.19437,0.289208,1.885,0.60385,0.7674715,0.4665745,0.940239,0.3703885,0.0239212,0.81084526,1.5949433,0.9785363,95.0,50.0,52.0
PICADORA,2025-07-14 11:10:01-05:00,0.420391,1.66588,2.27338,0.351077,1.44433,1.41166,0.291305,1.98496,0.670418,0.75871027,0.47497275,0.94357336,0.37863392,0.024129868,0.8074935,1.6357,1.022444,100.0,50.0,52.0
PICADORA,2025-07-14 11:10:11-05:00,0.400623,1.49037,1.72282,0.308977,1.36431,1.09311,0.258263,1.77027,0.56863,0.749949,0.48337102,0.9469077,0.38687932,0.024338534,0.80414176,1.6764567,1.0663517,86.0,50.0,52.0
